"","HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.doNotRedirect","Answer.surveycode","Approve","Reject"
"103","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"37U1UTWH9XQ698YJ5DKX6IKWCXK8R2","A39DNHD26OMN4Q","Submitted","Mon Apr 30 12:24:59 PDT 2018","Mon Apr 30 12:40:48 PDT 2018","Thu May 03 12:40:48 PDT 2018",NA,NA,NA,949,"0% (0/0)","0% (0/0)","0% (0/0)","","97371662",NA,NA
"104","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"37UEWGM5HVCOY8EY6SBIR8XOYTNR1E","ANN162CY5IAGN","Submitted","Tue May 01 01:04:01 PDT 2018","Tue May 01 01:14:30 PDT 2018","Fri May 04 01:14:30 PDT 2018",NA,NA,NA,629,"0% (0/0)","0% (0/0)","0% (0/0)","","86071229",NA,NA
"105","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"37W3JXSD68CQWA6NHBSXSUGFXR1YW8","A2ZL5GAZK6S0H1","Submitted","Mon Apr 30 12:23:49 PDT 2018","Mon Apr 30 12:37:43 PDT 2018","Thu May 03 12:37:43 PDT 2018",NA,NA,NA,834,"0% (0/0)","0% (0/0)","0% (0/0)","","74274610",NA,NA
"106","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"37XITHEISYD8LBOWMP0284GF2O5RCR","A1PTX4IB9R34LI","Submitted","Mon Apr 30 12:36:12 PDT 2018","Mon Apr 30 12:43:10 PDT 2018","Thu May 03 12:43:10 PDT 2018",NA,NA,NA,418,"0% (0/0)","0% (0/0)","0% (0/0)","","184178",NA,NA
"107","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"37XITHEISYD8LBOWMP0284GF2OQRCC","A20CGE508BF5IE","Submitted","Mon Apr 30 15:35:02 PDT 2018","Mon Apr 30 15:54:21 PDT 2018","Thu May 03 15:54:21 PDT 2018",NA,NA,NA,1159,"0% (0/0)","0% (0/0)","0% (0/0)","","23899135",NA,NA
"108","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"37XITHEISYD8LBOWMP0284GF2OUCR1","AKIYW277SZVE5","Submitted","Mon Apr 30 16:51:17 PDT 2018","Mon Apr 30 17:16:19 PDT 2018","Thu May 03 17:16:19 PDT 2018",NA,NA,NA,1502,"0% (0/0)","0% (0/0)","0% (0/0)","","70268366",NA,NA
"109","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"37ZHEEHM6YQAQS8YKIRVAKLLVZN37V","A2DUM57VSJIV4D","Submitted","Mon Apr 30 16:39:56 PDT 2018","Mon Apr 30 16:43:54 PDT 2018","Thu May 03 16:43:54 PDT 2018",NA,NA,NA,238,"0% (0/0)","0% (0/0)","0% (0/0)","","67414986",NA,NA
"110","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"384PI804XU50SYTTPY7N3DJAF1R0SV","A3FJCLBK3HF4PD","Submitted","Mon Apr 30 12:23:00 PDT 2018","Mon Apr 30 12:26:13 PDT 2018","Thu May 03 12:26:13 PDT 2018",NA,NA,NA,193,"0% (0/0)","0% (0/0)","0% (0/0)","","49356714",NA,NA
"111","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"386PBUZZXH1KQRZPRXKS9WKBMK4LJW","A261NEZSEFSRQI","Submitted","Tue May 01 07:28:47 PDT 2018","Tue May 01 07:32:54 PDT 2018","Fri May 04 07:32:54 PDT 2018",NA,NA,NA,247,"0% (0/0)","0% (0/0)","0% (0/0)","","22202169",NA,NA
"112","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"38JBBYETQQEGH36C74AKQZ58VM44EK","A30VAYXB85107X","Submitted","Mon Apr 30 13:31:10 PDT 2018","Mon Apr 30 13:35:23 PDT 2018","Thu May 03 13:35:23 PDT 2018",NA,NA,NA,253,"0% (0/0)","0% (0/0)","0% (0/0)","","16405484",NA,NA
"113","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"38SKSKU7R31OVGFJ9FZSXV5B918IL2","A1AJG4BGSRPC93","Submitted","Mon Apr 30 13:59:28 PDT 2018","Mon Apr 30 14:02:06 PDT 2018","Thu May 03 14:02:06 PDT 2018",NA,NA,NA,158,"0% (0/0)","0% (0/0)","0% (0/0)","","43915575",NA,NA
"114","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"39DD6S19JRFWK0U1SX0AKVIHWH6EZ5","A9310DDBK786Q","Submitted","Mon Apr 30 13:19:38 PDT 2018","Mon Apr 30 13:23:51 PDT 2018","Thu May 03 13:23:51 PDT 2018",NA,NA,NA,253,"0% (0/0)","0% (0/0)","0% (0/0)","","1488272",NA,NA
"115","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"39DD6S19JRFWK0U1SX0AKVIHWIBZEX","A3VON55PWB859U","Submitted","Mon Apr 30 22:11:31 PDT 2018","Mon Apr 30 22:11:52 PDT 2018","Thu May 03 22:11:52 PDT 2018",NA,NA,NA,21,"0% (0/0)","0% (0/0)","0% (0/0)","","Survey Not Found",NA,NA
"116","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"39GHHAVOMHVOSJS4L5LBNFI004JJ4N","A1ZSL5ZLN9DLAK","Submitted","Wed May 02 08:08:39 PDT 2018","Wed May 02 08:14:20 PDT 2018","Sat May 05 08:14:20 PDT 2018",NA,NA,NA,341,"0% (0/0)","0% (0/0)","0% (0/0)","","47404157",NA,NA
"117","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"39GXDJN2OVIY2FF0EXP77F9ZX3X8VV","A12VU5YSHGQH2V","Submitted","Mon Apr 30 12:22:51 PDT 2018","Mon Apr 30 12:31:31 PDT 2018","Thu May 03 12:31:31 PDT 2018",NA,NA,NA,520,"0% (0/0)","0% (0/0)","0% (0/0)","","71789080",NA,NA
"118","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"39JEC7537W50EI5DV95C915IN5NCVW","A1UK8S8R5QYL6D","Submitted","Wed May 02 11:13:16 PDT 2018","Wed May 02 11:19:52 PDT 2018","Sat May 05 11:19:52 PDT 2018",NA,NA,NA,396,"0% (0/0)","0% (0/0)","0% (0/0)","","18276382",NA,NA
"119","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"39K0FND3AJJTVGE6X38UGAWHW3KMA5","AOJJK61F8QF22","Submitted","Tue May 01 08:59:40 PDT 2018","Tue May 01 09:09:48 PDT 2018","Fri May 04 09:09:48 PDT 2018",NA,NA,NA,608,"0% (0/0)","0% (0/0)","0% (0/0)","","476598",NA,NA
"120","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"39LNWE0K4W0RE62DITRTOI1UMSTUI0","A21QUJTIIAOX2W","Submitted","Mon Apr 30 12:36:16 PDT 2018","Mon Apr 30 12:45:17 PDT 2018","Thu May 03 12:45:17 PDT 2018",NA,NA,NA,541,"0% (0/0)","0% (0/0)","0% (0/0)","","15281889",NA,NA
"121","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"39LOEL67OU9EQ6DHUNJ1OKHG6JK389","A3HAOGY3DL11T9","Submitted","Mon Apr 30 14:44:23 PDT 2018","Mon Apr 30 15:32:14 PDT 2018","Thu May 03 15:32:14 PDT 2018",NA,NA,NA,2871,"0% (0/0)","0% (0/0)","0% (0/0)","","72728062",NA,NA
"122","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"39N5ACM9HGRLB01EXDMM1JFSVLF9P1","AQPSU5H8HLUWY","Submitted","Mon Apr 30 12:38:08 PDT 2018","Mon Apr 30 12:55:20 PDT 2018","Thu May 03 12:55:20 PDT 2018",NA,NA,NA,1032,"0% (0/0)","0% (0/0)","0% (0/0)","","58799675",NA,NA
"123","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"39O5D9O87VWG293UBZZ6Q6DZWAP3CZ","A2MCRVU8I9VNHG","Submitted","Mon Apr 30 12:31:45 PDT 2018","Mon Apr 30 12:35:03 PDT 2018","Thu May 03 12:35:03 PDT 2018",NA,NA,NA,198,"0% (0/0)","0% (0/0)","0% (0/0)","","20460042",NA,NA
"124","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"39O5D9O87VWG293UBZZ6Q6DZWARC3A","A1I81T8ZU7LQW2","Submitted","Mon Apr 30 12:47:55 PDT 2018","Mon Apr 30 12:56:20 PDT 2018","Thu May 03 12:56:20 PDT 2018",NA,NA,NA,505,"0% (0/0)","0% (0/0)","0% (0/0)","","21801512",NA,NA
"125","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"39OWYR0EPMVOLOKSRMIXO6UF2ODFYT","A2Q0G9Q633CN04","Submitted","Mon Apr 30 12:42:39 PDT 2018","Mon Apr 30 12:47:19 PDT 2018","Thu May 03 12:47:19 PDT 2018",NA,NA,NA,280,"0% (0/0)","0% (0/0)","0% (0/0)","","79957450",NA,NA
"126","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"39PAAFCODO4H0Z7OHV02YB5MBGMTV9","A3D3NEQ158WUB0","Submitted","Mon Apr 30 13:12:57 PDT 2018","Mon Apr 30 13:24:24 PDT 2018","Thu May 03 13:24:24 PDT 2018",NA,NA,NA,687,"0% (0/0)","0% (0/0)","0% (0/0)","","65930743",NA,NA
"127","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"39ZSFO5CAA0N9HMJ0BCT0JGUZ7HUJB","A3GLK1KZBI9AYV","Submitted","Mon Apr 30 13:12:12 PDT 2018","Mon Apr 30 13:29:37 PDT 2018","Thu May 03 13:29:37 PDT 2018",NA,NA,NA,1045,"0% (0/0)","0% (0/0)","0% (0/0)","","80732743",NA,NA
"128","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"3A0EX8ZRNASY878CMKW15G3UNUABY4","A3VPD34C23PQTQ","Submitted","Tue May 01 08:16:12 PDT 2018","Tue May 01 08:21:18 PDT 2018","Fri May 04 08:21:18 PDT 2018",NA,NA,NA,306,"0% (0/0)","0% (0/0)","0% (0/0)","","50121975",NA,NA
"129","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"3A1COHJ8NLZTKEKG9883SEIQPOC8HV","A2C84QVRK3KG57","Submitted","Mon Apr 30 17:23:00 PDT 2018","Mon Apr 30 17:40:36 PDT 2018","Thu May 03 17:40:36 PDT 2018",NA,NA,NA,1056,"0% (0/0)","0% (0/0)","0% (0/0)","","243601",NA,NA
"130","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"3A1COHJ8NLZTKEKG9883SEIQPODH85","AY1A16F0PV2ES","Submitted","Mon Apr 30 17:55:52 PDT 2018","Mon Apr 30 18:05:08 PDT 2018","Thu May 03 18:05:08 PDT 2018",NA,NA,NA,556,"0% (0/0)","0% (0/0)","0% (0/0)","","26200278",NA,NA
"131","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"3A1PQ49WVJLB9E0VANZOD4VIBI61H4","A1CE2XPYCDRHVZ","Submitted","Mon Apr 30 17:07:50 PDT 2018","Mon Apr 30 17:56:43 PDT 2018","Thu May 03 17:56:43 PDT 2018",NA,NA,NA,2933,"0% (0/0)","0% (0/0)","0% (0/0)","","98887568",NA,NA
"132","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"3A1PQ49WVJLB9E0VANZOD4VIBIG1HE","ATMC8APF2W5HN","Submitted","Mon Apr 30 12:28:20 PDT 2018","Mon Apr 30 12:42:39 PDT 2018","Thu May 03 12:42:39 PDT 2018",NA,NA,NA,859,"0% (0/0)","0% (0/0)","0% (0/0)","","6146708",NA,NA
"133","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"3A4NIXBJ783ARZ5AUUXKPOCSQKGLMT","ACZTGMFYOUY6N","Submitted","Wed May 02 09:33:37 PDT 2018","Wed May 02 09:44:03 PDT 2018","Sat May 05 09:44:03 PDT 2018",NA,NA,NA,626,"0% (0/0)","0% (0/0)","0% (0/0)","","91594344",NA,NA
"134","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"3A4TN5196MMVWHATQKO8U0E9FF7CHF","A2E3TO92MCQ9XU","Submitted","Mon Apr 30 12:25:00 PDT 2018","Mon Apr 30 12:31:51 PDT 2018","Thu May 03 12:31:51 PDT 2018",NA,NA,NA,411,"0% (0/0)","0% (0/0)","0% (0/0)","","10770974",NA,NA
"135","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"3A9AA95ATYQ2ADZ2UN95P3AQ9PB5PL","A3UUH3632AI3ZX","Submitted","Mon Apr 30 14:44:18 PDT 2018","Mon Apr 30 15:27:47 PDT 2018","Thu May 03 15:27:47 PDT 2018",NA,NA,NA,2609,"0% (0/0)","0% (0/0)","0% (0/0)","","60236081",NA,NA
"136","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"3A9AA95ATYQ2ADZ2UN95P3AQ9SRP5R","ARLGZWN6W91WD","Submitted","Tue May 01 05:51:50 PDT 2018","Tue May 01 06:22:31 PDT 2018","Fri May 04 06:22:31 PDT 2018",NA,NA,NA,1841,"0% (0/0)","0% (0/0)","0% (0/0)","","88493863",NA,NA
